Etunimi;Lukumäärä;;;
Nicol;13;;;
Nisha;13;;;
Noémi;13;;;
Noémie;13;;;
Noora-Sofia;13;;;
Olegovna;13;;;
Orvo;13;;;
Oskari;13;;;
Outi-Mari;13;;;
Outi-Marja;13;;;
Pami;13;;;
Paula-Maija;13;;;
Piri;13;;;
Pirjo-Hannele;13;;;
Pirkka;13;;;
Pola;13;;;
Pouta;13;;;
Putri;13;;;
Päivi-Elina;13;;;
Päivi-Maarit;13;;;
Qing;13;;;
Queen;13;;;
Raad;13;;;
Rabab;13;;;
Raed;13;;;
Railikki;13;;;
Rain;13;;;
Ranghild;13;;;
Rasmus;13;;;
Raya;13;;;
Rena;13;;;
René;13;;;
Rhonda;13;;;
Riinu;13;;;
Rista;13;;;
Rita-Maria;13;;;
Ritja;13;;;
Rojin;13;;;
Romana;13;;;
Ronja-Maria;13;;;
Rosali;13;;;
Rosalyn;13;;;
Rose-Maria;13;;;
Ruken;13;;;
Saana-Tuulia;13;;;
Saarni;13;;;
Sahal;13;;;
Salem;13;;;
Salla-Marja;13;;;
Salla-Riikka;13;;;
Sama;13;;;
Samer;13;;;
Sanna-Tuulia;13;;;
Sanya;13;;;
Sari-Hannele;13;;;
Sari-Liisa;13;;;
Sari-Maija;13;;;
Sarleena;13;;;
Satu-Maaret;13;;;
Seeli;13;;;
Seinab;13;;;
Seni;13;;;
Senni-Sofia;13;;;
Sergejevna;13;;;
Shahin;13;;;
Shaima;13;;;
Shakila;13;;;
Sham;13;;;
Sharona;13;;;
Shiva;13;;;
Sinervo;13;;;
Sirikli;13;;;
Sisko-Helena;13;;;
Steffi;13;;;
Susu;13;;;
Suvi-Pauliina;13;;;
Sävele;13;;;
Tabitha;13;;;
Tahira;13;;;
Talib;13;;;
Tanja-Maarit;13;;;
Tapanintytär;13;;;
Tapio;13;;;
Taru-Tuuli;13;;;
Teele;13;;;
Terhi-Marja;13;;;
Tertit;13;;;
Tiina-Elina;13;;;
Tikva;13;;;
Titta-Mari;13;;;
Tosca;13;;;
Tuuli-Mari;13;;;
Tyti;13;;;
Vaili;13;;;
Valentinovna;13;;;
Vendi;13;;;
Vian;13;;;
Viivi-Lotta;13;;;
Viri;13;;;
Viyan;13;;;
Walpuri;13;;;
Wiliina;13;;;
Yaseen;13;;;
Yuan;13;;;
Zahara;13;;;
Zakia;13;;;
Zeineb;13;;;
Åse;13;;;
Aadalmiina;12;;;
Abubakar;12;;;
Agape;12;;;
Aino-Liina;12;;;
Akseliina;12;;;
Aleida;12;;;
Alin;12;;;
Alliina;12;;;
Amiina;12;;;
Aminah;12;;;
Andriana;12;;;
Anemone;12;;;
Angeles;12;;;
Angeliki;12;;;
Anica;12;;;
Anine;12;;;
Anjuli;12;;;
Anna-Eliisa;12;;;
Anna-Linnea;12;;;
Ann-Cristin;12;;;
Anne-Marit;12;;;
Ann-Louis;12;;;
Anssintytär;12;;;
Anttuuna;12;;;
Anu-Pauliina;12;;;
Augustine;12;;;
Aurélie;12;;;
Auruura;12;;;
Avalia;12;;;
Avan;12;;;
Avril;12;;;
Awad;12;;;
Banu;12;;;
Barbi;12;;;
Belma;12;;;
Benedicta;12;;;
Benedicte;12;;;
Bethel;12;;;
Betül;12;;;
Bile;12;;;
Bita;12;;;
Canan;12;;;
Candice;12;;;
Celena;12;;;
Cemile;12;;;
Ceres;12;;;
Charlot;12;;;
Cheri;12;;;
Cheyenne;12;;;
Chira;12;;;
Christella;12;;;
Cinderella;12;;;
Dali;12;;;
Desirè;12;;;
Diya;12;;;
Dong;12;;;
Donjeta;12;;;
Dragana;12;;;
Eevaliina;12;;;
Eevariitta;12;;;
Elegia;12;;;
Elize;12;;;
Elna-Maria;12;;;
Elora;12;;;
Else-Mai;12;;;
Elyse;12;;;
Emma-Noora;12;;;
Enni-Maija;12;;;
Erda;12;;;
Erjona;12;;;
Estela;12;;;
Evea;12;;;
Everiina;12;;;
Evina;12;;;
Faarah;12;;;
Fabienne;12;;;
Fardowso;12;;;
Fateme;12;;;
Faysal;12;;;
Felicitas;12;;;
Fen;12;;;
Fowsia;12;;;
Françoise;12;;;
Franksdotter;12;;;
Gail;12;;;
Georgette;12;;;
Gretchen;12;;;
Gunne;12;;;
Haawo;12;;;
Hadil;12;;;
Hagi;12;;;
Haidi;12;;;
Hanife;12;;;
Hanna-Elisa;12;;;
Hanna-Marie;12;;;
Hanna-Stiina;12;;;
Hanna-Tuulia;12;;;
Hasna;12;;;
Haya;12;;;
Heidi-Marja;12;;;
Heidy;12;;;
Heini-Marja;12;;;
Heli-Johanna;12;;;
Helme;12;;;
Ho;12;;;
Hussain;12;;;
Ibadete;12;;;
Idris;12;;;
Iida-Eveliina;12;;;
Iitamari;12;;;
Ildiko;12;;;
Imaan;12;;;
Inanna;12;;;
Inga-Lena;12;;;
Ingalis;12;;;
Inga-Maarit;12;;;
Ingrit;12;;;
Iva;12;;;
Iwona;12;;;
Jaada;12;;;
Jacoba;12;;;
Jasminka;12;;;
Jenna-Maaria;12;;;
Jenni-Liisa;12;;;
Jenni-Maija;12;;;
Jesmiina;12;;;
Jonnentytär;12;;;
Jormantytär;12;;;
Juuliska;12;;;
Kadija;12;;;
Kaisu-Liisa;12;;;
Kajo;12;;;
Kari;12;;;
Karliina;12;;;
Kasperiina;12;;;
Katianna;12;;;
Kati-Maarit;12;;;
Kati-Mari;12;;;
Khawla;12;;;
Kida;12;;;
Kirsi-Liisa;12;;;
Kirsi-Marika;12;;;
Kirsti-Kaarina;12;;;
Kirstin;12;;;
Kisu;12;;;
Krenare;12;;;
Kristy;12;;;
Lale;12;;;
Leena-Maarit;12;;;
Leiah;12;;;
Lembi;12;;;
Lenna;12;;;
Lenny;12;;;
Letizia;12;;;
Liah;12;;;
Lisandra;12;;;
Lona;12;;;
Lotta-Liina;12;;;
Lumikirsikka;12;;;
Lumme;12;;;
Mackenzie;12;;;
Maddalena;12;;;
Madlena;12;;;
Maeve;12;;;
Maij-Lis;12;;;
Maiju-Liina;12;;;
Mai-Leena;12;;;
Mailen;12;;;
Maivor;12;;;
Maj-Viol;12;;;
Manon;12;;;
Manti;12;;;
Maria-Kristiina;12;;;
Maricel;12;;;
Marida;12;;;
Marintytär;12;;;
Mari-Sanna;12;;;
Mari-Sisko;12;;;
Mayya;12;;;
Medine;12;;;
Melisse;12;;;
Merja-Helena;12;;;
Meron;12;;;
Mery;12;;;
Mia-Maija;12;;;
Michèle;12;;;
Michell;12;;;
Midori;12;;;
Miima;12;;;
Miimi;12;;;
Milla-Riikka;12;;;
Milva;12;;;
Mini;12;;;
Minnéa;12;;;
Mireia;12;;;
Mirell;12;;;
Miritza;12;;;
Mirja-Kaarina;12;;;
Mohamuud;12;;;
Monalisa;12;;;
Monja;12;;;
Muno;12;;;
Naa;12;;;
Nasim;12;;;
Nataliina;12;;;
Nayla;12;;;
Nazia;12;;;
Neetta;12;;;
Neli;12;;;
Nella-Noora;12;;;
Niina-Kaisa;12;;;
Nima;12;;;
Nóra;12;;;
Oana;12;;;
Oda;12;;;
Olha;12;;;
Omenankukka;12;;;
Ooda;12;;;
Osmontytär;12;;;
Paraskeva;12;;;
Patrica;12;;;
Patrice;12;;;
Pelin;12;;;
Piia-Maarit;12;;;
Piia-Riikka;12;;;
Pirje;12;;;
Pirjoriitta;12;;;
Pirkko-Helena;12;;;
Pirkko-Riitta;12;;;
Pranee;12;;;
Priskilla;12;;;
Päivi-Riitta;12;;;
Rada;12;;;
Radha;12;;;
Rahil;12;;;
Raune;12;;;
Reita;12;;;
Rihaam;12;;;
Rispa;12;;;
Ritva-Maija;12;;;
Rocio;12;;;
Roma;12;;;
Romi;12;;;
Romy;12;;;
Rosa-Liina;12;;;
Rosalind;12;;;
Rowena;12;;;
Roxanna;12;;;
Rubina;12;;;
Rusul;12;;;
Saara-Elina;12;;;
Sabira;12;;;
Sabiriin;12;;;
Sabriin;12;;;
Sadiyo;12;;;
Saffron;12;;;
Sahrami;12;;;
Saira;12;;;
Sallima;12;;;
Samah;12;;;
Samanta;12;;;
Samara;12;;;
Sanna-Pauliina;12;;;
Sanna-Reetta;12;;;
Sanra;12;;;
Saraliina;12;;;
Saramaria;12;;;
Sara-Marie;12;;;
Sara-Tuuli;12;;;
Satu-Kristiina;12;;;
Satumarja;12;;;
Seere;12;;;
Sela;12;;;
Selenia;12;;;
Sepideh;12;;;
Serene;12;;;
Setayesh;12;;;
Shari;12;;;
Sharifa;12;;;
Shirel;12;;;
Shugri;12;;;
Sini-Johanna;12;;;
Sini-Maaret;12;;;
Sinimaria;12;;;
Sini-Marika;12;;;
Sini-Meri;12;;;
Sofii;12;;;
Soli;12;;;
Somaya;12;;;
Somayeh;12;;;
Sora;12;;;
Souad;12;;;
Stacy;12;;;
Star;12;;;
Stella-Maria;12;;;
Suhaila;12;;;
Sumaiya;12;;;
Suong;12;;;
Supaporn;12;;;
Tala;12;;;
Tareq;12;;;
Terhi-Liisa;12;;;
Terri;12;;;
Tertta;12;;;
Theresé;12;;;
Therèse;12;;;
Thérése;12;;;
Tho;12;;;
Tiia-Leena;12;;;
Tiia-Riitta;12;;;
Tiia-Sofia;12;;;
Tiinamaija;12;;;
Tricia;12;;;
Tuija-Maria;12;;;
Tuittu;12;;;
Tuulimaria;12;;;
Türkan;12;;;
Ulli;12;;;
Umayma;12;;;
Urszula;12;;;
Uwase;12;;;
Vaapukka;12;;;
Vailet;12;;;
Valbona;12;;;
Valora;12;;;
Verla;12;;;
Véronique;12;;;
Vilena;12;;;
Vira;12;;;
Virva-Tuulia;12;;;
Vladislava;12;;;
Wafaa;12;;;
Waldine;12;;;
Waleed;12;;;
Yada;12;;;
Yao;12;;;
Yasamin;12;;;
Ye;12;;;
Yona;12;;;
Zoia;12;;;
Åkesdotter;12;;;
Aarla;11;;;
Aasiya;11;;;
Abdel;11;;;
Abdiweli;11;;;
Abdulaziz;11;;;
Abid;11;;;
Abraar;11;;;
Abrar;11;;;
Adia;11;;;
Afsaneh;11;;;
Agnetta;11;;;
Ahmednur;11;;;
Ainoa;11;;;
Aino-Elisa;11;;;
Aino-Lotta;11;;;
Aira-Liisa;11;;;
Alaia;11;;;
Aldi;11;;;
Aleksanda;11;;;
Alfia;11;;;
Alwan;11;;;
Amanita;11;;;
Amidala;11;;;
Amorina;11;;;
Anactasia;11;;;
Andromeda;11;;;
Anervo;11;;;
Anima;11;;;
Aniso;11;;;
Anjatta;11;;;
Anna-Christina;11;;;
Anna-Maaret;11;;;
Anna-Miia;11;;;
Anna-Sara;11;;;
Anne-Lie;11;;;
Anneliese;11;;;
Anneliisa;11;;;
Annentytär;11;;;
Ann-Helene;11;;;
Anni-Eveliina;11;;;
Anni-Liina;11;;;
Anni-Riina;11;;;
Anni-Riitta;11;;;
Anselica;11;;;
Antonietta;11;;;
Antrea;11;;;
Anttoona;11;;;
Anumari;11;;;
Anu-Marika;11;;;
Anu-Marja;11;;;
Aoife;11;;;
Arezo;11;;;
Arietta;11;;;
Arline;11;;;
Aroha;11;;;
Atena;11;;;
Aunetta;11;;;
Aurélia;11;;;
Awuor;11;;;
Aysegül;11;;;
Azita;11;;;
Bertina;11;;;
Besa;11;;;
Bethany;11;;;
Betta;11;;;
Bonita;11;;;
Bosdotter;11;;;
Bouchra;11;;;
Brielle;11;;;
Burhan;11;;;
Caisha;11;;;
Caitlyn;11;;;
Calista;11;;;
Camelia;11;;;
Cami;11;;;
Cansu;11;;;
Cathrina;11;;;
Cathryn;11;;;
Chantel;11;;;
Charlize;11;;;
Cherry;11;;;
Ching;11;;;
Cho;11;;;
Chrisse;11;;;
Chun;11;;;
Cicilia;11;;;
Cina;11;;;
Cindi;11;;;
Clarice;11;;;
Cleopatra;11;;;
Courtney;11;;;
Dalya;11;;;
Daniéla;11;;;
Danielsdotter;11;;;
Dareia;11;;;
Dayana;11;;;
Deciree;11;;;
Deka;11;;;
Deqa;11;;;
Dionne;11;;;
Donata;11;;;
Duaa;11;;;
Ecrin;11;;;
Eija-Anneli;11;;;
Eina;11;;;
Eir;11;;;
Electra;11;;;
Elenia;11;;;
Elenna;11;;;
Ella-Emilia;11;;;
Ellenor;11;;;
Elli-Lotta;11;;;
Elli-Nora;11;;;
Ellu;11;;;
Elmedina;11;;;
Elmiida;11;;;
Else-Britt;11;;;
Else-Maria;11;;;
Elve;11;;;
Elvin;11;;;
Elysia;11;;;
Emilié;11;;;
Émilie;11;;;
Emilyn;11;;;
Emmakaisa;11;;;
Emmaliisa;11;;;
Emmanuel;11;;;
Emmeli;11;;;
Emmi-Karoliina;11;;;
Emmi-Liina;11;;;
Eniola;11;;;
Eris;11;;;
Eslem;11;;;
Eva-Helena;11;;;
Eva-Kaisa;11;;;
Eweliina;11;;;
Fang;11;;;
Fannie;11;;;
Farideh;11;;;
Fatme;11;;;
Fleur;11;;;
Fouad;11;;;
Franceska;11;;;
Fransesca;11;;;
Frida-Maria;11;;;
Galadriel;11;;;
Ghalib;11;;;
Grazia;11;;;
Graziella;11;;;
Grigorjevna;11;;;
Gullbritt;11;;;
Gunn-Lis;11;;;
Hajer;11;;;
Hamide;11;;;
Hanna-Laura;11;;;
Hanne-Maaria;11;;;
Hao;11;;;
Heddy;11;;;
Heli-Maaria;11;;;
Henja;11;;;
Henje;11;;;
Hento;11;;;
Hibaaq;11;;;
Hidajete;11;;;
Hilary;11;;;
Hilli;11;;;
Houda;11;;;
Husna;11;;;
Ida-Annika;11;;;
Ida-Eveliina;11;;;
Ida-Lina;11;;;
Iina-Kaisa;11;;;
Iisa-Maria;11;;;
Iloisa;11;;;
Ilon;11;;;
Inja;11;;;
Inkaliina;11;;;
Inkariina;11;;;
Intisar;11;;;
Iqlaas;11;;;
Isha;11;;;
Istar;11;;;
Ivi;11;;;
Jadelin;11;;;
Jalna;11;;;
Janeth;11;;;
Janira;11;;;
Jawad;11;;;
Jelissa;11;;;
Jemila;11;;;
Jeminna;11;;;
Jenni-Maaria;11;;;
Jie;11;;;
Joeliina;11;;;
Joenna;11;;;
Jonna-Kaisa;11;;;
Jouki;11;;;
Joukontytär;11;;;
Judi;11;;;
Juho;11;;;
Juuli-Maria;11;;;
Jyrintytär;11;;;
Kaddy;11;;;
Kaija-Helena;11;;;
Kaija-Maija;11;;;
Kaija-Sisko;11;;;
Kaisla-Kerttu;11;;;
Kalinka;11;;;
Kamel;11;;;
Kami;11;;;
Kanjana;11;;;
Kataliina;11;;;
Kata-Riina;11;;;
Katjana;11;;;
Katla;11;;;
Katriine;11;;;
Kirsi-Marie;11;;;
Kornelia;11;;;
Kosovare;11;;;
Kreetta-Liisa;11;;;
Kuisma;11;;;
Lanya;11;;;
Lassentytär;11;;;
Lassintytär;11;;;
Laulikki;11;;;
Leea-Maria;11;;;
Léonie;11;;;
Leora;11;;;
Liin;11;;;
Liina-Kaisa;11;;;
Lilianne;11;;;
Lillevi;11;;;
Lilyana;11;;;
Lippe;11;;;
Liridona;11;;;
Lis-Beth;11;;;
Lisel;11;;;
Liva;11;;;
Loren;11;;;
Lotta-Leena;11;;;
Lubna;11;;;
Lukas;11;;;
M;11;;;
Maana;11;;;
Madelyn;11;;;
Magdalene;11;;;
Majlinda;11;;;
Maj-Louise;11;;;
Margeta;11;;;
Marguerita;11;;;
Maria-Emilia;11;;;
Marice;11;;;
Marieke;11;;;
Marieta;11;;;
Mari-Kaarina;11;;;
Mariliisa;11;;;
Marilin;11;;;
Mari-Sofia;11;;;
Marja-Sinikka;11;;;
Marttina;11;;;
Medea;11;;;
Meeri-Maria;11;;;
Meliida;11;;;
Merli;11;;;
Merliina;11;;;
Meryam;11;;;
Mia-Liisa;11;;;
Mia-Riikka;11;;;
Miia-Leena;11;;;
Miina-Liisa;11;;;
Mikayla;11;;;
Milanna;11;;;
Milja-Emilia;11;;;
Milka-Maria;11;;;
Millicent;11;;;
Minela;11;;;
Minnaleena;11;;;
Minnamaija;11;;;
Mirel;11;;;
Miriel;11;;;
Mirika;11;;;
Mirke;11;;;
Mirlinda;11;;;
Mirta;11;;;
Mohsin;11;;;
Mojgan;11;;;
Moon;11;;;
Moona-Maria;11;;;
Morsal;11;;;
Mu;11;;;
Muhammed;11;;;
Nahla;11;;;
Najla;11;;;
Najwa;11;;;
Nam;11;;;
Naomie;11;;;
Natalina;11;;;
Negar;11;;;
Neha;11;;;
Neneh;11;;;
Nermina;11;;;
Neslihan;11;;;
Nessi;11;;;
Nevin;11;;;
Nian;11;;;
Nieves;11;;;
Nina-Johanna;11;;;
Nina-Marie;11;;;
Nina-Marika;11;;;
Noga;11;;;
Nupel;11;;;
Nuran;11;;;
Nusrat;11;;;
Oluchi;11;;;
Omer;11;;;
Onja;11;;;
Oo;11;;;
Ornella;11;;;
Orsolya;11;;;
Outi-Katariina;11;;;
Outi-Maaria;11;;;
Patrycja;11;;;
Paula-Riitta;11;;;
Pentintytär;11;;;
Pertta;11;;;
Pia-Christina;11;;;
Piia-Johanna;11;;;
Pippi;11;;;
Pirve;11;;;
Priyanka;11;;;
Purity;11;;;
Puro;11;;;
Qian;11;;;
Raija-Sisko;11;;;
Raika;11;;;
Raja;11;;;
Ramina;11;;;
Ray;11;;;
Reijontytär;11;;;
Renáta;11;;;
Riia-Liisa;11;;;
Riikkamari;11;;;
Riikka-Sisko;11;;;
Riikka-Susanna;11;;;
Rikuntytär;11;;;
Roosaliina;11;;;
Roosa-Marja;11;;;
Rosabel;11;;;
Rosamari;11;;;
Rozerin;11;;;
Ru;11;;;
Ruta;11;;;
Ruuti;11;;;
S;11;;;
Sadiq;11;;;
Saiga;11;;;
Saija-Riitta;11;;;
Saila-Maria;11;;;
Sakari;11;;;
Salim;11;;;
Sameer;11;;;
Samiya;11;;;
Sammal;11;;;
Sandra-Maria;11;;;
Sara-Maaria;11;;;
Sari-Sisko;11;;;
Satu-Marika;11;;;
Satu-Marjaana;11;;;
Satu-Tuulia;11;;;
Saya;11;;;
Sennu;11;;;
Shalini;11;;;
Sharmila;11;;;
Sheida;11;;;
Shkurte;11;;;
Signild;11;;;
Simon;11;;;
Sinipilvi;11;;;
Sinituulia;11;;;
Sirene;11;;;
Sirli;11;;;
Sitra;11;;;
Stigsdotter;11;;;
Sukanya;11;;;
Sulotar;11;;;
Sunny;11;;;
Suvikukka;11;;;
Suvi-Pilvi;11;;;
Suweyda;11;;;
Suzette;11;;;
Svenja;11;;;
Tabassum;11;;;
Tanjaana;11;;;
Tarja-Anneli;11;;;
Tarja-Sisko;11;;;
Tawfik;11;;;
Tehila;11;;;
Terella;11;;;
Terésia;11;;;
Terhen;11;;;
Terhi-Tuulikki;11;;;
Terttu-Kaarina;11;;;
Tiera;11;;;
Tiiamaria;11;;;
Tiia-Marika;11;;;
Tiira;11;;;
Tittamari;11;;;
Toma;11;;;
Tonia;11;;;
Tracey;11;;;
Tuba;11;;;
Tuija-Maija;11;;;
Tuula-Marjatta;11;;;
Tuuli-Anna;11;;;
Valbone;11;;;
Valentin;11;;;
Valpori;11;;;
Veanna;11;;;
Victoire;11;;;
Vili;11;;;
Vilja-Tuulia;11;;;
Walaa;11;;;
Wendi;11;;;
Werna;11;;;
Williina;11;;;
Wilma-Lotta;11;;;
Winifred;11;;;
Winona;11;;;
Yasna;11;;;
Yemina;11;;;
Yildiz;11;;;
Young;11;;;
Yue;11;;;
Yuk;11;;;
Yussuf;11;;;
Yvonn;11;;;
Zineb;11;;;
Aali;10;;;
Aaya;10;;;
Abdulla;10;;;
Abir;10;;;
Adafiia;10;;;
Adaora;10;;;
Adeela;10;;;
Adhiambo;10;;;
Adiel;10;;;
Adila;10;;;
Africa;10;;;
Aidi;10;;;
Aila-Maija;10;;;
Aila-Maria;10;;;
Aino-Kaarina;10;;;
Aino-Marjatta;10;;;
Ainotar;10;;;
Airut;10;;;
Aja;10;;;
Ajsa;10;;;
Akiko;10;;;
Alfina;10;;;
Alfriida;10;;;
Alisi;10;;;
Almida;10;;;
Alysa;10;;;
Amanta;10;;;
Amelina;10;;;
Ameneh;10;;;
Amica;10;;;
Ancelica;10;;;
Andrée;10;;;
Ane;10;;;
Anfiisa;10;;;
Anielka;10;;;
Aniella;10;;;
Anikka;10;;;
Anjali;10;;;
Anjelica;10;;;
Anna-Beata;10;;;
Anna-Johanna;10;;;
Annalina;10;;;
Anna-Loviisa;10;;;
Anna-Lovisa;10;;;
Anna-Marjatta;10;;;
Anna-Mia;10;;;
Anna-Roosa;10;;;
Anna-Rosa;10;;;
Ann-Charlotta;10;;;
Ann-Chatrine;10;;;
Anne-Birgitta;10;;;
Annemaj;10;;;
Anne-Riikka;10;;;
Anne-Sophie;10;;;
Anni-Maarit;10;;;
Anni-Pauliina;10;;;
Annlis;10;;;
Anu-Riitta;10;;;
Anu-Tuulia;10;;;
Apolonia;10;;;
Arezoo;10;;;
Arezu;10;;;
Arja-Helena;10;;;
Arja-Terttu;10;;;
Askontytär;10;;;
Auguste;10;;;
Aurela;10;;;
Avigail;10;;;
Ayten;10;;;
Baraa;10;;;
Batul;10;;;
Beanna;10;;;
Bela;10;;;
Beritan;10;;;
Bette;10;;;
Bilan;10;;;
Bina;10;;;
Björk;10;;;
Blue;10;;;
Bo;10;;;
Bozena;10;;;
Bricella;10;;;
Candy;10;;;
Carmelita;10;;;
Catarine;10;;;
Chandra;10;;;
Charity;10;;;
Cherie;10;;;
Christa-Maria;10;;;
Connie;10;;;
Consuelo;10;;;
Coralie;10;;;
Csilla;10;;;
Dawood;10;;;
Delfina;10;;;
Delina;10;;;
Desiren;10;;;
Dianne;10;;;
Dione;10;;;
Duha;10;;;
Edward;10;;;
Eemi;10;;;
Eeva-Johanna;10;;;
Eeva-Maarit;10;;;
Eevantytär;10;;;
Eija-Helena;10;;;
Eija-Marja;10;;;
Eila-Sisko;10;;;
Eile;10;;;
Elean;10;;;
Elettra;10;;;
Elfriede;10;;;
Elianna;10;;;
Elisa-Maria;10;;;
Elisha;10;;;
Ella-Riikka;10;;;
Elle-Maria;10;;;
Ellenoora;10;;;
Elle-Sofia;10;;;
Elli-Marja;10;;;
Elodia;10;;;
Elsi-Maria;10;;;
Elspeth;10;;;
Elssa;10;;;
Emma-Riina;10;;;
Emme;10;;;
Emmiliina;10;;;
Ennie;10;;;
Erita;10;;;
Erlinda;10;;;
Esi;10;;;
Esmi;10;;;
Esosa;10;;;
Essie;10;;;
Estefania;10;;;
Eugénie;10;;;
Eva-Maj;10;;;
Eva-Sofia;10;;;
Evely;10;;;
Eve-Maria;10;;;
Fan;10;;;
Faraj;10;;;
Farzaneh;10;;;
Fatemah;10;;;
Faustina;10;;;
Femmi;10;;;
Fiia-Maria;10;;;
Gamze;10;;;
Gay;10;;;
Genia;10;;;
Gennadjevna;10;;;
Gergana;10;;;
Germaine;10;;;
Ghislaine;10;;;
Gullveig;10;;;
Gungerd;10;;;
Gunni-Maj;10;;;
Göransdotter;10;;;
Habiiba;10;;;
Habiibo;10;;;
Hadassa;10;;;
Hafidh;10;;;
Haije;10;;;
Halime;10;;;
Hanieh;10;;;
Hanna-Katriina;10;;;
Hannika;10;;;
Havva;10;;;
Hawraa;10;;;
Heidi-Hannele;10;;;
Heidi-Johanna;10;;;
Heile;10;;;
Heli-Sisko;10;;;
Helka-Maria;10;;;
Helmi-Elisa;10;;;
Heloise;10;;;
Hena;10;;;
Herta;10;;;
Hile;10;;;
Hilkka-Leena;10;;;
Hilpa;10;;;
Himmi;10;;;
Hinriikka;10;;;
Hirsi;10;;;
Hodo;10;;;
Huseen;10;;;
Hymmi;10;;;
Idaliina;10;;;
Ida-Liina;10;;;
Idiris;10;;;
Ifeoluwa;10;;;
Iidaliisa;10;;;
Iida-Marja;10;;;
Iina-Riikka;10;;;
Iiro;10;;;
Ilaf;10;;;
Ilene;10;;;
Ilia;10;;;
Inaria;10;;;
Inés;10;;;
Ingbritt;10;;;
Inka-Liina;10;;;
Isidora;10;;;
Ismontytär;10;;;
Ivalo;10;;;
Jacinta;10;;;
Jadelle;10;;;
Jade-Maria;10;;;
Jaina;10;;;
Janea;10;;;
Jannice;10;;;
Jedida;10;;;
Jelmiina;10;;;
Jenissa;10;;;
Jenna-Emilia;10;;;
Jennamari;10;;;
Jevgenija;10;;;
Joann;10;;;
Joel;10;;;
Jonna-Marika;10;;;
Joona;10;;;
Jose;10;;;
Jovana;10;;;
Junita;10;;;
Jusra;10;;;
Jutta-Mari;10;;;
Juunia;10;;;
Kaisa-Helena;10;;;
Kaisaliisa;10;;;
Kalevi;10;;;
Kanokwan;10;;;
Kaori;10;;;
Kareniina;10;;;
Karlsdotter;10;;;
Kasimiira;10;;;
Katelyn;10;;;
Katjantytär;10;;;
Katjusa;10;;;
Katri-Elina;10;;;
Kaukontytär;10;;;
Kavita;10;;;
Keea;10;;;
Kiida;10;;;
Kimberley;10;;;
Kirsimari;10;;;
Konkordia;10;;;
Krispina;10;;;
Kristiansdotter;10;;;
Laara;10;;;
Laelia;10;;;
Laini;10;;;
Laurina;10;;;
Laventeli;10;;;
Lay;10;;;
Leontina;10;;;
Lexi;10;;;
Lidiya;10;;;
Liel;10;;;
Lieu;10;;;
Liisa-Kaarina;10;;;
Liisa-Maaria;10;;;
Lilie;10;;;
Lilien;10;;;
Liljen;10;;;
Lina-Maria;10;;;
Lis-Maj;10;;;
Lizbeth;10;;;
Lizzie;10;;;
Lotus;10;;;
Lua;10;;;
Lucas;10;;;
Lyn;10;;;
Lyudmyla;10;;;
Macy;10;;;
Madalena;10;;;
Madelin;10;;;
Magdy;10;;;
Mahtab;10;;;
Maiju-Liisa;10;;;
Maimu;10;;;
Maiza;10;;;
Malisa;10;;;
Manuella;10;;;
Margaux;10;;;
Margo;10;;;
Maria-Elisa;10;;;
Maria-Katariina;10;;;
Maria-Pia;10;;;
Maribella;10;;;
Marie-Ann;10;;;
Marie-Charlotte;10;;;
Marienna;10;;;
Marinette;10;;;
Marja-Reetta;10;;;
Marja-Tuulia;10;;;
Marjo-Hannele;10;;;
Marjo-Reetta;10;;;
Marjoriina;10;;;
Marjo-Rita;10;;;
Marru;10;;;
Marthe;10;;;
Martta-Liisa;10;;;
Maurita;10;;;
Mavis;10;;;
Mayar;10;;;
May-Gret;10;;;
Mazin;10;;;
Meelika;10;;;
Meia;10;;;
Meili;10;;;
Meirami;10;;;
Melany;10;;;
Melodie;10;;;
Meltem;10;;;
Memmu;10;;;
Menja;10;;;
Meri-Anna;10;;;
Merica;10;;;
Meri-Maija;10;;;
Merissa;10;;;
Meri-Tuulikki;10;;;
Merja-Anneli;10;;;
Michel;10;;;
Miia-Johanna;10;;;
Miia-Riina;10;;;
Milan;10;;;
Mileah;10;;;
Milla-Maija;10;;;
Millariina;10;;;
Milla-Roosa;10;;;
Minja-Maria;10;;;
Minna-Helena;10;;;
Miralda;10;;;
Mirha;10;;;
Mirita;10;;;
Miselle;10;;;
Molli;10;;;
Mona-Liisa;10;;;
Mónika;10;;;
Mostafa;10;;;
Muayad;10;;;
Mumbi;10;;;
Mushtak;10;;;
Mårtensdotter;10;;;
Märit;10;;;
Na;10;;;
Naile;10;;;
Nanami;10;;;
Nanda;10;;;
Nasriin;10;;;
Nefertiti;10;;;
Nell;10;;;
Nelli-Sofia;10;;;
Nenja;10;;;
Nerina;10;;;
Nhan;10;;;
Niamh;10;;;
Nigar;10;;;
Niina-Liisa;10;;;
Niina-Maarit;10;;;
Niina-Maija;10;;;
Niklas;10;;;
Niko;10;;;
Nina-Liisa;10;;;
Ninel;10;;;
Ninka;10;;;
Ninni-Maria;10;;;
Nino;10;;;
Nu;10;;;
Nuray;10;;;
Oihonna;10;;;
Oleksandra;10;;;
Olimpia;10;;;
Oluwakemi;10;;;
Omolola;10;;;
Onnetar;10;;;
Onni;10;;;
Oona-Lotta;10;;;
Oskarintytär;10;;;
Othman;10;;;
